School,YrLevel,Domain,Test Year,Test level,Jurisdiction Id,ACARA ID,PSI,Local school student ID,TAA student ID,Participation Code,Item Response,Test Id,Word Count,Date,StartTime
lnb1,9,Writing,2020,9,9,lnb1,LNB1-9-024,,,P,,x00165948,0,2020-11-02,10:40:25.7970000+00:00
lnb2,7,Writing,2020,7,9,lnb2,LNB2-7-012,,,C,,x00165946,0,,
hbw1,3,Writing,2020,3,9,hbw1,HBW1-3-010,,,C,,x00165953,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-7-014,,,P,"<p>&nbsp;</p>
<h1 style=""box-sizing:border-box;font-size:36.47999954223633px;margin:20px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-weight:500;line-height:1.2;padding:20px 15px;text-align:center;"">The&nbsp;big climb</h1>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Write a narrative (story) about a big climb.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Your story might be about characters climbing up, down, over, under, out, through or even away.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">It might involve overcoming a barrier or reaching a goal.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">You can use an idea on this page or you can use your own idea about a big climb.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;""><span style=""box-sizing:border-box;font-weight:bold;"">Think about:</span></p>
<ul style=""box-sizing:border-box;margin-top:0px;margin-bottom:10px;caret-color:#666666;color:#666666;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">the characters and where they are</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">the complication or problem to be solved</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">how the story will end.</li>
</ul>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;""><span style=""box-sizing:border-box;font-weight:bold;"">Remember to:</span></p>
<ul style=""box-sizing:border-box;margin-top:0px;margin-bottom:10px;caret-color:#666666;color:#666666;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
</ul>
<h1 style=""box-sizing:border-box;font-size:36.47999954223633px;margin:20px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-weight:500;line-height:1.2;padding:20px 15px;text-align:center;""><span style=""text-decoration:underline;"">The&nbsp;big climb</span></h1>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Write a narrative (story) about a big climb.&nbsp;Write a narrative (story) about a big climb.&nbsp;Write a narrative (story) about a big climb.&nbsp;Write a narrative (story) about a big climb.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Your story might be about characters climbing up, down, over, under, out, through or even away.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">It might involve overcoming a barrier or reaching a goal.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">You can use an idea on this page or you can use your own idea about a big climb.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;""><span style=""box-sizing:border-box;font-weight:bold;"">Think about:</span></p>
<ol>
<li><span style=""caret-color:#666666;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">the characters and where they are</span></li>
<li><span style=""caret-color:#666666;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">the complication or problem to be solved</span></li>
<li><span style=""caret-color:#666666;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">how the story will end.</span></li>
</ol>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;""><span style=""box-sizing:border-box;font-weight:bold;"">Remember to:</span></p>
<ul style=""box-sizing:border-box;margin-top:0px;margin-bottom:10px;caret-color:#666666;color:#666666;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">plan your story before you start</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">choose your words carefully</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">write in sentences</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">pay attention to your spelling, punctuation and paragraphs</li>
<li style=""box-sizing:border-box;color:#000000;line-height:1.2;padding:0px 15px;"">check and edit your writing.</li>
</ul>",x00166767,232,2020-10-30,12:33:01.4270000+00:00
hbw2,3,Writing,2020,3,9,hbw2,HBW2-3-018,,,C,,x00165953,0,,
hbw2,9,Writing,2020,9,9,hbw2,HBW2-9-006,,,C,,x00165947,0,,
lnb1,5,Writing,2020,5,9,lnb1,LNB1-5-010,,,P,,x00165942,0,2020-11-02,15:44:56.5870000+00:00
lnb1,,Writing,2020,,9,lnb1,LNB1-5-021,,,P,"<p></p>
<ol>
<li><span style=""text-decoration-line: underline;"">tyryghj</span><span style=""text-decoration-line: underline;"">tyryghj</span></li>
</ol>
<p></p>",x00166771,1,2020-11-02,10:26:48.0830000+00:00
lnb1,9,Writing,2020,9,9,lnb1,LNB1-9-025,,,F,,x00165950,0,2020-11-02,16:16:28.6270000+00:00
lnb2,7,Writing,2020,7,9,lnb2,LNB2-7-013,,,C,,x00165946,0,,
hbw1,3,Writing,2020,3,9,hbw1,HBW1-3-011,,,C,,x00165953,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-7-015,,,P,"<p style=""text-align:center;""><span style=""text-decoration:underline;font-size:22px;""><em>Sydney Harbour Bridge Climb</em></span></p>
<p><span style=""font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">You can use an idea on this page or you can use your own idea about a big climb.</span><span style=""font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">You can use an idea on this page or you can use your own idea about a big climb.</span><span style=""font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">You can use an idea on this page or you can use your own idea about a big climb.</span><span style=""font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">You can use an idea on this page or you can use your own idea about a big climb.</span><span style=""font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">You can use an idea on this page or you can use your own idea about a big climb.</span></p>
<p><span style=""font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;"">kreuhad ksjdfhs dh kusyf skhSK D;isud</span></p>
<ul>
<li><font face=""Helvetica, Arial, sans-serif""><span style=""font-size:15.199999809265137px;"">fgdfg</span></font></li>
<li><font face=""Helvetica, Arial, sans-serif""><span style=""font-size:15.199999809265137px;"">dfgh</span></font></li>
<li><font face=""Helvetica, Arial, sans-serif""><span style=""font-size:15.199999809265137px;"">dfghg</span></font></li>
<li><font face=""Helvetica, Arial, sans-serif""><span style=""font-size:15.199999809265137px;"">erfg</span></font></li>
<li><font face=""Helvetica, Arial, sans-serif""><span style=""font-size:15.199999809265137px;"">fsgh</span></font></li>
</ul>
<p>&nbsp;</p>
<p><font face=""Helvetica, Arial, sans-serif""><span style=""font-size:15.199999809265137px;"">sdjfghdsjjkshdasKHSDJKFHsk khdfskHD khsfksKD KASHDFKSD KHDFK;SDFH ;LAKDJFLSJDFLK</span></font></p>",x00166767,114,2020-10-30,12:38:30.3930000+00:00
hbw2,3,Writing,2020,3,9,hbw2,HBW2-3-019,,,C,,x00165953,0,,
hbw2,9,Writing,2020,9,9,hbw2,HBW2-9-007,,,C,,x00165947,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-5-011,,,P,,x00166771,0,2020-11-02,10:59:51.5700000+00:00
lnb1,,Writing,2020,,9,lnb1,LNB1-5-022,,,P,,x00166771,0,2020-11-04,10:19:41.8670000+00:00
lnb1,9,Writing,2020,9,9,lnb1,LNB1-9-026,,,F,,x00165950,0,2020-11-04,10:59:09.9630000+00:00
lnb2,7,Writing,2020,7,9,lnb2,LNB2-7-014,,,C,,x00165946,0,,
hbw1,3,Writing,2020,3,9,hbw1,HBW1-3-012,,,C,,x00165953,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-7-016,,,P,"<p style=""text-align:center;""><span style=""font-size:38px;""><em><span style=""text-decoration:underline;"">The big climb</span></em></span></p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Write a narrative (story) about a big climb.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Your story might be about characters climbing up, down, over, under, out, through or even away.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">It might involve overcoming a barrier or reaching a goal.Write a narrative (story) about a big climb.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Your story might be about characters climbing up, down, over, under, out, through or even away.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">It might involve overcoming a barrier or reaching a goal.Write a narrative (story) about a big climb.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Your story might be about characters climbing up, down, over, under, out, through or even away.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">It might involve overcoming a barrier or reaching a goal.Write a narrative (story) about a big climb.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">Your story might be about characters climbing up, down, over, under, out, through or even away.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">It might involve overcoming a barrier or reaching a goal.</p>
<p style=""box-sizing:border-box;margin:0px 0px 10px;font-family:Helvetica, Arial, sans-serif;font-size:15.199999809265137px;line-height:1.2;padding:0px 15px;"">dfkjghdjk kjasdhfjasdfkjash&nbsp;</p>
<ul>
<li>asdlfkhkals aksjdhfkjas&nbsp;</li>
<li>dfkghdadfgkhjadk</li>
<li>skajdfhaks</li>
<li>dfkghjdk</li>
</ul>
<p>45645.rtrdtg</p>
<p>flkghdfl</p>
<p>zdflgkjd</p>
<p>kcvbjklcbk</p>",x00166767,148,2020-10-30,12:41:23.8730000+00:00
hbw2,3,Writing,2020,3,9,hbw2,HBW2-3-020,,,C,,x00165953,0,,
hbw2,9,Writing,2020,9,9,hbw2,HBW2-9-008,,,P,"<p>&nbsp;text text text text </p>
<p>Prompt 3</p>",x00165949,6,2020-11-13,10:14:55.4830000+00:00
lnb1,,Writing,2020,,9,lnb1,LNB1-5-012,,,P,,x00166771,0,2020-11-02,15:45:55.5600000+00:00
lnb1,,Writing,2020,,9,lnb1,LNB1-5-023,,,P,,x00166771,0,2020-11-04,10:29:19.3870000+00:00
lnb1,9,Writing,2020,9,9,lnb1,LNB1-9-027,,,F,,x00165950,0,2020-11-04,10:57:52.0170000+00:00
lnb2,7,Writing,2020,7,9,lnb2,LNB2-7-015,,,C,,x00165946,0,,
hbw1,3,Writing,2020,3,9,hbw1,HBW1-3-013,,,C,,x00165953,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-7-017,,,P,"<p><span style=""font-size:20px;"">First sentence is in</span> black for this user.</p>
<p>First sentence i<span style=""font-size:28px;"">s in black for this user.</span></p>
<p><strong>First sentence is in black for this user.</strong></p>
<p><em>First sentence is in black for this user.</em></p>
<p><span style=""text-decoration:underline;"">First sentence is in black for this user.</span></p>
<p><span style=""text-decoration:underline;""><em><strong>First sentence is in black for this user.</strong></em></span></p>
<p style=""text-align:center;""><span style=""font-size:38px;"">First sentence is in black for this user.</span></p>
<ul>
<li>First sentence is in black for this user.</li>
<li>First sentence is in black for this user.</li>
</ul>
<ol>
<li>First sentence is in black for this user.</li>
<li>First sentence is in black for this user.</li>
</ol>
<p>cut copy paste tested</p>
<p>F is in black for this user. irst sentence F is in black forF is in black forF is in black forF is in black forF is in black forF is in black forF is in black for</p>",x00166767,130,2020-11-02,14:01:50.7970000+00:00
hbw2,3,Writing,2020,3,9,hbw2,HBW2-3-021,,,C,,x00165953,0,,
hbw2,9,Writing,2020,9,9,hbw2,HBW2-9-009,,,C,,x00165947,0,,
lnb1,5,Writing,2020,5,9,lnb1,LNB1-5-013,,,P,,x00165942,0,2020-11-02,15:46:57.1170000+00:00
lnb1,5,Writing,2020,5,9,lnb1,LNB1-5-024,,,P,,x00165942,0,2020-11-04,10:34:14.9230000+00:00
lnb1,9,Writing,2020,9,9,lnb1,LNB1-9-028,,,F,,x00165950,0,2020-11-02,16:17:34.4870000+00:00
lnb2,7,Writing,2020,7,9,lnb2,LNB2-7-016,,,C,"<p></p>
<p>blue text</p>
<p></p>",x00165946,2,2020-11-13,10:38:11.0870000+00:00
hbw1,3,Writing,2020,3,9,hbw1,HBW1-3-014,,,C,,x00165953,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-7-018,,,P,"<p>First <span style=""font-size:22px;"">sentence is in black for user 2.</span></p>
<p>F<span style=""font-size:20px;"">irst sentence</span> is in<span style=""font-size:28px;""> black for user 2.</span></p>
<p><strong>First sentence is in black for user 2.</strong></p>
<p><em>First sentence is in black for user 2.</em></p>
<p><span style=""text-decoration:underline;"">First sentence is in black for user 2.</span></p>
<p><strong><em><span style=""text-decoration:underline;"">First sentence is in black for user</span> 2.</em></strong></p>
<p style=""text-align:center;""><span style=""font-size:28px;"">First sentence is in black for user 2.</span></p>
<ul>
<li>First sentence is in black for user 2.</li>
<li>First sentence is in black for user 2.</li>
</ul>
<ol>
<li>First sentence is in black for user 2.</li>
<li>First sentence is in black for user 2.</li>
<li>First sentence is in black for user 2.</li>
</ol>
<p>cut copy paste tested</p>
<p>black for user 2.First sentence is in&nbsp;First sentence is in&nbsp;First sentence is in&nbsp;First sentence is in&nbsp;First sentence is in&nbsp;First sentence is in&nbsp;</p>
<p>&nbsp;First sentence is in&nbsp;</p>
<p>&nbsp;</p>
<p>First sentence is in black for user 2.</p>
<p>First sentence is in black for user 2.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00166767,148,2020-11-02,14:06:46.3930000+00:00
hbw2,3,Writing,2020,3,9,hbw2,HBW2-3-022,,,C,,x00165953,0,,
hbw2,9,Writing,2020,9,9,hbw2,HBW2-9-010,,,C,,x00165947,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-5-014,,,P,,x00166771,0,2020-11-02,10:43:09.9870000+00:00
lnb1,5,Writing,2020,5,9,lnb1,LNB1-5-025,,,F,,x00165952,0,2020-11-02,10:44:16.8570000+00:00
lnb1,,Writing,2020,,9,lnb1,LNB1-9-029,,,P,,x00166769,0,2020-11-02,10:21:48.5670000+00:00
lnb2,,Writing,2020,,9,lnb2,LNB2-7-017,,,C,,x00166767,0,,
hbw1,3,Writing,2020,3,9,hbw1,HBW1-3-015,,,C,,x00165953,0,,
hbw1,7,Writing,2020,7,9,hbw1,HBW1-7-019,,,P,"<p><strong>first sentence is in red for yr 7 user</strong>.</p>
<p><em>first sentence</em> is in red for <span style=""font-size:24px;"">yr 7 user.</span></p>
<p><span style=""text-decoration:underline;"">first sentence is in red for yr</span> 7 user.</p>
<p>first sentence is in red for yr 7 user.</p>
<p style=""text-align:center;""><span style=""font-size:38px;"">first sentence is in red for yr 7 user.first sentence is in red for yr 7 use</span>r.</p>
<ul>
<li>first sentence is in red for yr 7 user.</li>
<li>first sentence is in red for yr 7 user.</li>
<li>first sentence is in red for yr 7 user.</li>
</ul>
<ol>
<li>first sentence is in red for yr 7 user.</li>
<li>first sentence is in red for yr 7 user.first sentence is in red for yr 7 user.</li>
<li>first sentence is in red for yr 7 user.</li>
<li>first sentence is in red for yr 7 user.</li>
</ol>
<p>ccp tested</p>
<p>first</p>
<p>first sentence is in red for yr 7 user.</p>
<p>first sentence is in red for yr 7 user.</p>
<p>first sentence is in red for yr 7 user.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00165945,154,2020-11-02,15:06:45.4870000+00:00
